candidate_id,summary,extracted_skills,skill_count
resume_000088,"求职意向：算法工程师。
教育背景：硕士研究生，硕士学位，211高校，软件工程专业，英语六级。
个人概...",人工智能;检索增强生成;向量数据库;多模态;数据挖掘;风控模型;Python;Java;JavaScript;SQL;Go;TensorFlow;PyTorch;Hadoop;Spark;商业分析;分布式推理;机器学习;深度学习;LangChain;数据湖;分布式系统;产品经理;运维;提示词工程;内容运营;实时计算;模型训练;模型推理;性能优化;模型量化,31
resume_000089,"求职意向：运维工程师。
教育背景：本科，学士学位，普通高校，软件工程专业，英语六级。
个人概述：具备...",运维;Docker;Linux;Automated Testing;Java;JavaScript;AWS;Azure;Kubernetes;Prometheus;网络安全;产品经理;风控模型;Python;系统架构;C++,16
resume_000090,"求职意向：测试工程师。
教育背景：本科，学士学位，211高校，质量管理工程专业，无。
个人概述：具备...",Automated Testing;系统架构;Java;JavaScript;Go;测试开发;Rust;产品经理;运维;MySQL;Python,11
resume_000091,"求职意向：测试工程师。
教育背景：本科，学士学位，双一流高校，计算机科学与技术专业，英语四级。
个人...",Automated Testing;分布式系统;Python;Java;JavaScript;SQL;Go;Linux;测试开发;Redis;产品经理;运维,12
resume_000092,"求职意向：前端开发工程师。
教育背景：本科，学士学位，双一流高校，数字媒体技术专业，英语四级。
个人...",React;Vue;系统架构;品牌;Python;Java;JavaScript;SQL;Go;CSS;TypeScript;C#;运营管理;游戏服务器;性能优化;数据可视化;数据分析,17
resume_000093,"求职意向：后端开发工程师。
教育背景：硕士研究生，硕士学位，双一流高校，网络工程专业，英语六级。
个...",微服务;Node.js;系统架构;MySQL;Redis;Java;Spring;Django;Flask;MongoDB;PostgreSQL;Kafka;产品经理;运维;SQL;C#;数据湖,17
resume_000094,"求职意向：云计算工程师。
教育背景：硕士研究生，硕士学位，211高校，信息安全专业，英语六级。
个人...",网络安全;Kubernetes;Ascend;CXL;ARM;Python;AWS;Azure;Docker;Linux;Ansible;Terraform;PostgreSQL;MySQL;产品经理;运维;Java;技术美术;向量数据库,19
resume_000095,"求职意向：算法工程师。
教育背景：博士研究生，博士学位，海外高校，软件工程专业，英语六级。
个人概述...",人工智能;AIOps;AIBot;数据挖掘;Java;JavaScript;Go;TensorFlow;PyTorch;CXL;Python;机器学习;深度学习;大模型;Spark;产品经理;运维;检索增强生成;C++;提示词工程;多模态;内容运营;ETL;模型训练;模型推理;性能优化;DPDK;模型量化;计算机视觉,29
resume_000096,"求职意向：后端开发工程师。
教育背景：硕士研究生，硕士学位，985高校，计算机科学与技术专业，英语六...",微服务;Node.js;系统架构;PostgreSQL;Python;SQL;Spring;Django;Flask;MySQL;Kubernetes;Java;Redis;Kafka;产品经理;运维;Docker,17
resume_000097,"求职意向：后端开发工程师。
教育背景：本科，学士学位，211高校，网络工程专业，英语四级。
个人概述...",Node.js;微服务;分布式系统;系统架构;技术美术;Redis;Java;JavaScript;Go;Spring;Django;Flask;MySQL;Kubernetes;产品经理;运维;Spark;Kafka;向量数据库,19
resume_000098,"求职意向：后端开发工程师。
教育背景：硕士研究生，硕士学位，211高校，信息工程专业，英语六级。
个...",微服务;Node.js;分布式系统;系统架构;技术美术;Python;Java;Spring;Django;Flask;MySQL;Docker;Redis;人工智能;Spark;产品经理;运维;TypeScript;Kafka;向量数据库,20
resume_000099,"求职意向：前端开发工程师。
教育背景：本科，学士学位，双一流高校，软件工程专业，英语四级。
个人概述...",Vue;React;系统架构;Java;JavaScript;Go;CSS;Web;TypeScript;C#;产品经理;运维;人工智能;商业分析;运营管理;游戏服务器;SQL;数据分析;数据可视化;性能优化,20
resume_000100,"求职意向：测试工程师。
教育背景：本科，学士学位，普通高校，软件工程专业，无。
个人概述：具备2年左...",Automated Testing;系统架构;分布式系统;Python;Java;JavaScript;SQL;Linux;测试开发;产品经理;运维;Redis;C#,13
resume_000101,"求职意向：移动开发工程师。
教育背景：硕士研究生，硕士学位，985高校，计算机科学与技术专业，英语六...",Swift;Vue;React;品牌;用户增长;Python;Go;Android;性能优化;C++;产品经理;运维;人工智能;Automated Testing;TypeScript,15
resume_000102,"求职意向：测试工程师。
教育背景：本科，学士学位，211高校，质量管理工程专业，英语六级。
个人概述...",Automated Testing;系统架构;分布式系统;Python;Java;MySQL;C++,7
resume_000103,"求职意向：数据工程师。
教育背景：本科，学士学位，双一流高校，数据科学与大数据技术专业，英语四级。
...",数据科学;数据湖;实时计算;SQL;PostgreSQL;MySQL;Kubernetes;Docker;Java;Go;MongoDB;Redis;Hadoop;Spark;Linux;Python;Kafka;数据治理;Data Warehouse;产品经理;运维;实时数仓;系统架构;ETL;数据质量;深度学习,26
resume_000104,"求职意向：数据分析师。
教育背景：本科，学士学位，双一流高校，数据科学与大数据技术专业，英语四级。
...",数据科学;数据分析;商业分析;Kafka;ETL;实时计算;风控模型;数据挖掘;Python;JavaScript;SQL;Go;MySQL;PostgreSQL;MongoDB;Redis;Hadoop;Spark;机器学习;数据可视化;经营分析;Rust;用户增长;C++;渠道运营,25
resume_000105,"求职意向：全栈开发工程师。
教育背景：本科，学士学位，211高校，计算机科学与技术专业，英语四级。
...",全栈;React;Vue;微服务;Node.js;系统架构;分布式系统;Python;Java;JavaScript;SQL;Go;CSS;Web;TypeScript;Spring;Django;Flask;MySQL;PostgreSQL;产品经理;运维;Docker;数据可视化,24
resume_000106,"求职意向：测试工程师。
教育背景：本科，学士学位，普通高校，信息安全专业，无。
个人概述：具备6年左...",网络安全;Automated Testing;分布式系统;Python;Java;人工智能;测试开发;产品经理;运维;C#;MySQL,11
resume_000107,"求职意向：前端开发工程师。
教育背景：本科，学士学位，双一流高校，计算机科学与技术专业，无。
个人概...",React;Vue;系统架构;分布式系统;用户增长;品牌;Python;Java;JavaScript;SQL;Go;CSS;Web;TypeScript;C#;人工智能;产品经理;运维;运营管理;游戏服务器;商业分析;数据分析;数据可视化;性能优化,24
resume_000108,"求职意向：前端开发工程师。
教育背景：本科，学士学位，双一流高校，交互设计专业，英语四级。
个人概述...",UX设计;Vue;React;分布式系统;系统架构;Python;Java;JavaScript;SQL;Go;CSS;C#;TypeScript;产品经理;运维;人工智能;商业分析;运营管理;游戏服务器;性能优化;数据可视化;数据分析,22
resume_000109,"求职意向：测试工程师。
教育背景：硕士研究生，硕士学位，211高校，信息安全专业，英语六级。
个人概...",网络安全;Automated Testing;系统架构;Python;人工智能;测试开发;Java;产品经理;运维;C++;MySQL,11
resume_000110,"求职意向：后端开发工程师。
教育背景：本科，学士学位，211高校，计算机科学与技术专业，英语六级。
...",Node.js;微服务;分布式系统;PostgreSQL;技术美术;Java;Spring;Django;Flask;Kafka;商业分析;MySQL;Redis;SQL;Docker;Kubernetes;向量数据库,17
resume_000111,"求职意向：运维工程师。
教育背景：本科，学士学位，211高校，软件工程专业，无。
个人概述：具备0年...",运维;Kubernetes;Automated Testing;技术美术;Python;Java;JavaScript;SQL;AWS;Azure;Docker;Linux;Prometheus;风控模型;网络安全;向量数据库,16
resume_000112,"求职意向：移动开发工程师。
教育背景：硕士研究生，硕士学位，双一流高校，移动应用开发专业，英语六级。...",Android;Swift;Vue;React;用户增长;Python;Java;JavaScript;SQL;系统架构;性能优化;人工智能;产品经理;运维;Automated Testing;C#,16
resume_000113,"求职意向：全栈开发工程师。
教育背景：本科，学士学位，普通高校，网络工程专业，英语四级。
个人概述：...",全栈;React;Vue;Node.js;微服务;Python;Java;JavaScript;Go;CSS;Spring;Django;Flask;MySQL;PostgreSQL;MongoDB;Redis;TypeScript;SQL;产品经理;运维;Docker;Kubernetes;技术美术;数据可视化;向量数据库,26
resume_000114,"求职意向：全栈开发工程师。
教育背景：硕士研究生，硕士学位，211高校，网络工程专业，英语六级。
个...",全栈;React;Vue;Node.js;微服务;系统架构;分布式系统;Java;JavaScript;CSS;TypeScript;Spring;Django;Flask;MySQL;PostgreSQL;Docker;C#;产品经理;运维;Go;数据可视化,22
resume_000115,"求职意向：全栈开发工程师。
教育背景：硕士研究生，硕士学位，双一流高校，信息工程专业，英语六级。
个...",全栈;Vue;React;微服务;Node.js;系统架构;分布式系统;Java;JavaScript;SQL;CSS;Spring;Django;Flask;MySQL;PostgreSQL;MongoDB;Redis;TypeScript;人工智能;Python;产品经理;运维;Kubernetes;Rust;Docker;数据可视化,27
resume_000116,"求职意向：前端开发工程师。
教育背景：硕士研究生，硕士学位，211高校，软件工程专业，英语六级。
个...",React;Vue;分布式系统;系统架构;用户增长;Python;Java;JavaScript;SQL;Go;CSS;C#;C++;TypeScript;商业分析;产品经理;运维;人工智能;运营管理;游戏服务器;UX设计;数据可视化;数据分析;性能优化;Automated Testing,25
resume_000117,"求职意向：前端开发工程师。
教育背景：硕士研究生，硕士学位，211高校，软件工程专业，英语六级。
个...",React;Vue;系统架构;Java;JavaScript;SQL;Go;CSS;Web;C++;TypeScript;商业分析;产品经理;运维;运营管理;游戏服务器;Python;UX设计;数据分析;数据可视化;性能优化;Automated Testing,22
resume_000118,"求职意向：全栈开发工程师。
教育背景：本科，学士学位，双一流高校，信息工程专业，无。
个人概述：具备...",全栈;React;Vue;Node.js;微服务;分布式系统;系统架构;Python;Java;JavaScript;SQL;Go;CSS;TypeScript;Spring;Django;Flask;MySQL;PostgreSQL;MongoDB;Redis;人工智能;产品经理;运维;Kubernetes;C#;Linux;Docker;数据可视化,29
resume_000119,"求职意向：全栈开发工程师。
教育背景：本科，学士学位，双一流高校，信息工程专业，无。
个人概述：具备...",全栈;React;Vue;Node.js;微服务;系统架构;Python;Java;JavaScript;Go;CSS;Web;TypeScript;Spring;Django;Flask;Kafka;商业分析;MySQL;PostgreSQL;人工智能;产品经理;运维;Linux;Docker;数据可视化,26
resume_000120,"求职意向：测试工程师。
教育背景：硕士研究生，硕士学位，985高校，软件工程专业，英语六级。
个人概...",Automated Testing;系统架构;Python;测试开发;Java;产品经理;运维,7
resume_000121,"求职意向：算法工程师。
教育背景：硕士研究生，硕士学位，双一流高校，模式识别与智能系统专业，英语六级...",大模型;人工智能;智能体;特征工程;风控模型;计算机视觉;自然语言处理;Python;Java;JavaScript;SQL;Go;TensorFlow;PyTorch;机器学习;深度学习;ETL;产品经理;运维;检索增强生成;提示词工程;多模态;内容运营;LangChain;模型训练;模型推理;性能优化;模型量化,28
resume_000122,"求职意向：前端开发工程师。
教育背景：博士研究生，博士学位，海外高校，计算机科学与技术专业，英语六级...",Vue;React;系统架构;用户增长;Python;JavaScript;SQL;CSS;Web;TypeScript;Java;人工智能;C#;产品经理;运维;运营管理;游戏服务器;数据可视化;UX设计;性能优化;Automated Testing,21
resume_000123,"求职意向：测试工程师。
教育背景：硕士研究生，硕士学位，双一流高校，软件工程专业，英语六级。
个人概...",Automated Testing;Python;Java;JavaScript;Go;分布式系统;Kubernetes;测试开发;Rust;产品经理;运维;MySQL,12
resume_000124,"求职意向：数据分析师。
教育背景：硕士研究生，硕士学位，985高校，信息管理与信息系统专业，英语六级...",商业分析;数据分析;SQL;Spark;数据湖;Python;Java;JavaScript;Go;MySQL;MongoDB;数据可视化;人工智能;PostgreSQL;产品经理;运维;经营分析;用户增长;品牌;渠道运营;机器学习;计算机视觉;深度学习,23
resume_000125,"求职意向：数据工程师。
教育背景：硕士研究生，硕士学位，双一流高校，数据科学与大数据技术专业，英语六...",数据科学;ETL;SQL;Kafka;Redis;技术美术;Docker;Python;Java;MySQL;MongoDB;Hadoop;Spark;Linux;实时计算;数据治理;产品经理;运维;实时数仓;Data Warehouse;数据质量;TypeScript;Rust;JavaScript;计算机视觉;自然语言处理;向量数据库,27
resume_000126,"求职意向：前端开发工程师。
教育背景：博士研究生，博士学位，海外高校，数字媒体技术专业，英语六级。
...",React;Vue;系统架构;用户增长;Python;Java;JavaScript;SQL;CSS;Web;TypeScript;Go;Rust;商业分析;产品经理;运维;运营管理;游戏服务器;数据可视化;性能优化;数据分析;Automated Testing,22
